Monkey,Date,Ref Amp,Ref PW,Ref Freq,Ref Dur,Active Channels,Return Channels,Comp Amp,Comp PW,Misses,Hits,FAs,CRs
Y,20161227,0,0,0,0,15,128,30,450,4,0,1,6
Y,20161227,0,0,0,0,15,128,30,500,5,0,1,5
Y,20161227,0,0,0,0,15,128,50,100,5,1,3,3
Y,20161227,0,0,0,0,15,128,50,150,4,1,2,3
Y,20161227,0,0,0,0,15,128,50,200,4,2,3,2
Y,20161227,0,0,0,0,15,128,50,250,4,2,1,4
Y,20161227,0,0,0,0,15,128,50,300,3,1,1,3
Y,20161227,0,0,0,0,15,128,50,350,3,3,1,2
Y,20161227,0,0,0,0,15,128,50,400,3,2,0,6
Y,20161227,0,0,0,0,15,128,50,450,3,1,4,1
Y,20161227,0,0,0,0,15,128,50,500,3,1,1,4
Y,20161227,0,0,0,0,15,128,70,100,5,0,2,3
Y,20161227,0,0,0,0,15,128,70,150,5,1,6,7
Y,20161227,0,0,0,0,15,128,70,200,5,0,1,8
Y,20161227,0,0,0,0,15,128,70,250,5,1,3,11
Y,20161227,0,0,0,0,15,128,70,300,2,2,2,4
Y,20161227,0,0,0,0,15,128,70,350,3,3,1,5
Y,20161227,0,0,0,0,15,128,70,400,0,4,2,6
Y,20161227,0,0,0,0,15,128,70,450,1,4,1,4
Y,20161227,0,0,0,0,15,128,70,500,1,4,1,2
Y,20161227,0,0,0,0,15,128,90,100,3,0,2,0
Y,20161227,0,0,0,0,15,128,90,150,3,1,4,3
Y,20161227,0,0,0,0,15,128,90,200,4,2,0,5
Y,20161227,0,0,0,0,15,128,90,250,3,1,2,1
Y,20161227,0,0,0,0,15,128,90,300,0,4,1,3
Y,20161227,0,0,0,0,15,128,90,350,0,5,1,3
Y,20161227,0,0,0,0,15,128,90,400,0,5,0,3
Y,20161227,0,0,0,0,15,128,90,450,0,5,1,3
Y,20161227,0,0,0,0,15,128,90,500,0,4,1,7
Y,20161227,0,0,0,0,15,128,110,100,6,0,2,6
Y,20161227,0,0,0,0,15,128,110,150,2,2,3,2
Y,20161227,0,0,0,0,15,128,110,200,0,6,0,5
Y,20161227,0,0,0,0,15,128,110,250,0,5,0,3
Y,20161227,0,0,0,0,15,128,110,300,0,5,0,4
Y,20161227,0,0,0,0,15,128,110,350,0,5,4,3
Y,20161227,0,0,0,0,15,128,110,400,0,6,1,5
Y,20161227,0,0,0,0,15,128,110,450,0,3,4,3
Y,20161227,0,0,0,0,15,128,110,500,0,5,1,4
Y,20161227,0,0,0,0,15,128,130,100,2,3,0,1
Y,20161227,0,0,0,0,15,128,130,150,0,6,2,7
Y,20161227,0,0,0,0,15,128,130,200,0,5,0,4
Y,20161227,0,0,0,0,15,128,130,250,0,4,1,5
Y,20161227,0,0,0,0,15,128,130,300,0,4,0,3
Y,20161227,0,0,0,0,15,128,130,350,0,5,2,8
Y,20161227,0,0,0,0,15,128,130,400,0,5,2,9
Y,20161227,0,0,0,0,15,128,130,450,0,2,9,3
Y,20161227,0,0,0,0,15,128,130,500,0,5,4,10
Y,20161227,0,0,0,0,15,128,150,100,3,1,2,3
Y,20161227,0,0,0,0,15,128,150,150,0,6,0,1
Y,20161227,0,0,0,0,15,128,150,200,0,3,3,3
Y,20161227,0,0,0,0,15,128,150,250,0,6,0,0
Y,20161227,0,0,0,0,15,128,150,300,0,5,2,3
Y,20161227,0,0,0,0,15,128,150,350,0,3,2,2
Y,20161227,0,0,0,0,15,128,150,400,0,4,2,11
Y,20161227,0,0,0,0,15,128,150,450,0,4,2,1
Y,20161227,0,0,0,0,15,128,150,500,0,4,0,2
Y,20161227,0,0,0,0,15,128,170,100,0,4,0,3
Y,20161227,0,0,0,0,15,128,170,150,0,3,2,3
Y,20161227,0,0,0,0,15,128,170,200,0,6,2,0
Y,20161227,0,0,0,0,15,128,170,250,0,5,2,3
Y,20161227,0,0,0,0,15,128,170,300,0,4,0,2
Y,20161227,0,0,0,0,15,128,170,350,0,5,2,4
Y,20161227,0,0,0,0,15,128,170,400,1,4,1,8
Y,20161227,0,0,0,0,15,128,170,450,0,5,2,2
Y,20161227,0,0,0,0,15,128,170,500,0,3,3,3
Y,20161228,0,0,0,0,15,128,30,200,40,7,12,39
Y,20161228,0,0,0,0,15,128,50,200,40,8,16,37
Y,20161228,0,0,0,0,15,128,60,200,0,0,1,2
Y,20161228,0,0,0,0,15,128,70,200,46,4,5,55
Y,20161228,0,0,0,0,15,128,90,200,24,21,10,36
Y,20161228,0,0,0,0,15,128,110,200,4,45,13,41
Y,20161228,0,0,0,0,15,128,130,200,0,48,9,40
Y,20161228,0,0,0,0,15,128,150,200,0,45,12,40
Y,20161228,0,0,0,0,15,128,170,200,0,48,7,49
Y,20161229,0,0,0,0,224,16,30,200,14,2,1,16
Y,20161229,0,0,0,0,224,16,50,200,12,1,6,10
Y,20161229,0,0,0,0,224,16,70,200,14,0,0,11
Y,20161229,0,0,0,0,224,16,90,200,13,2,5,16
Y,20161229,0,0,0,0,224,16,110,200,13,0,9,16
Y,20161229,0,0,0,0,224,16,130,200,14,0,2,10
Y,20161229,0,0,0,0,224,16,150,200,13,1,1,13
Y,20161229,0,0,0,0,224,16,170,200,15,5,5,20
Y,20161229,0,0,0,0,224,16,180,200,6,1,4,13
Y,20161229,0,0,0,0,224,16,190,200,6,1,1,6
Y,20161229,0,0,0,0,224,16,200,200,5,1,1,2
Y,20161229,0,0,0,0,224,16,210,200,7,0,3,7
Y,20161229,0,0,0,0,224,16,220,200,6,1,0,8
Y,20161229,0,0,0,0,224,16,230,200,7,1,1,2
Y,20161229,0,0,0,0,224,16,240,200,4,0,4,3
Y,20161230,0,0,0,0,15,16,60,200,0,0,0,2
Y,20161230,0,0,0,0,15,16,90,200,1,0,0,0
Y,20161230,0,0,0,0,15,16,100,200,11,0,0,8
Y,20161230,0,0,0,0,15,16,110,200,2,0,1,1
Y,20161230,0,0,0,0,15,16,120,200,10,0,0,6
Y,20161230,0,0,0,0,15,16,130,200,1,0,0,1
Y,20161230,0,0,0,0,15,16,140,200,7,4,2,7
Y,20161230,0,0,0,0,15,16,160,200,0,10,0,12
Y,20161230,0,0,0,0,15,16,170,200,1,19,1,21
Y,20161230,0,0,0,0,15,16,180,200,0,33,2,30
Y,20161230,0,0,0,0,15,16,190,200,0,21,3,25
Y,20161230,0,0,0,0,15,16,200,200,0,34,2,20
Y,20161230,0,0,0,0,15,16,210,200,0,20,1,25
Y,20161230,0,0,0,0,15,16,220,200,0,31,5,39
Y,20161230,0,0,0,0,15,16,230,200,0,21,1,27
Y,20161230,0,0,0,0,15,16,240,200,0,34,1,29
Y,20161231,0,0,0,0,224,16,240,200,1,0,0,0
Y,20161231,0,0,0,0,224,16,250,200,1,0,0,0
Y,20161231,0,0,0,0,224,16,260,200,2,0,0,3
Y,20161231,0,0,0,0,224,16,280,200,2,0,1,3
Y,20161231,0,0,0,0,224,16,290,200,1,0,0,0
Y,20161231,0,0,0,0,224,16,300,200,1,0,0,0
Y,20161231,0,0,0,0,224,16,310,200,2,0,0,1
Y,20161231,0,0,0,0,224,16,330,200,1,0,0,0
Y,20161231,0,0,0,0,224,16,360,200,1,0,0,3
Y,20161231,0,0,0,0,224,16,370,200,3,0,0,3
Y,20161231,0,0,0,0,224,16,380,200,2,0,0,2
Y,20161231,0,0,0,0,224,16,410,200,17,2,6,16
Y,20161231,0,0,0,0,224,16,420,200,12,8,7,14
Y,20161231,0,0,0,0,224,16,430,200,12,8,6,23
Y,20161231,0,0,0,0,224,16,440,200,7,13,8,13
Y,20161231,0,0,0,0,224,16,450,200,8,13,9,20
Y,20161231,0,0,0,0,224,16,460,200,5,16,1,11
Y,20161231,0,0,0,0,224,16,470,200,6,11,9,15
Y,20161231,0,0,0,0,224,16,480,200,4,11,9,7
Y,20170104,0,0,0,0,15,128,30,200,28,2,2,26
Y,20170104,0,0,0,0,15,128,50,200,25,2,3,44
Y,20170104,0,0,0,0,15,128,60,200,0,0,1,0
Y,20170104,0,0,0,0,15,128,70,200,27,2,2,23
Y,20170104,0,0,0,0,15,128,90,200,25,1,12,23
Y,20170104,0,0,0,0,15,128,110,200,5,23,1,23
Y,20170104,0,0,0,0,15,128,130,200,0,28,0,20
Y,20170104,0,0,0,0,15,128,150,200,0,29,3,21
Y,20170104,0,0,0,0,15,128,170,200,0,28,4,27
Y,20170105,0,0,0,0,15,128,30,200,27,6,10,21
Y,20170105,0,0,0,0,15,128,50,200,28,3,4,20
Y,20170105,0,0,0,0,15,128,70,200,27,6,2,19
Y,20170105,0,0,0,0,15,128,90,200,27,3,12,28
Y,20170105,0,0,0,0,15,128,110,200,2,30,9,25
Y,20170105,0,0,0,0,15,128,130,200,0,32,16,22
Y,20170105,0,0,0,0,15,128,150,200,0,32,10,37
Y,20170105,0,0,0,0,15,128,170,200,1,31,9,27
Y,20170109,0,0,0,0,15,128,30,100,17,1,7,18
Y,20170109,0,0,0,0,15,128,30,200,27,3,7,15
Y,20170109,0,0,0,0,15,128,50,100,16,4,3,26
Y,20170109,0,0,0,0,15,128,50,200,30,0,6,23
Y,20170109,0,0,0,0,15,128,60,200,0,0,1,1
Y,20170109,0,0,0,0,15,128,70,100,19,1,0,9
Y,20170109,0,0,0,0,15,128,70,200,30,0,2,25
Y,20170109,0,0,0,0,15,128,90,100,17,3,3,20
Y,20170109,0,0,0,0,15,128,90,200,32,0,2,38
Y,20170109,0,0,0,0,15,128,110,100,17,5,2,14
Y,20170109,0,0,0,0,15,128,110,200,21,8,0,36
Y,20170109,0,0,0,0,15,128,130,100,16,3,6,14
Y,20170109,0,0,0,0,15,128,130,200,3,28,3,29
Y,20170109,0,0,0,0,15,128,150,100,16,4,4,14
Y,20170109,0,0,0,0,15,128,150,200,0,32,2,27
Y,20170109,0,0,0,0,15,128,170,100,10,7,3,25
Y,20170109,0,0,0,0,15,128,170,200,0,32,4,33
Y,20170110,0,0,0,0,15,128,30,200,44,3,6,40
Y,20170110,0,0,0,0,15,128,50,200,49,0,4,48
Y,20170110,0,0,0,0,15,128,60,200,1,0,0,1
Y,20170110,0,0,0,0,15,128,70,200,44,0,8,40
Y,20170110,0,0,0,0,15,128,90,200,43,1,6,30
Y,20170110,0,0,0,0,15,128,110,200,11,33,10,44
Y,20170110,0,0,0,0,15,128,130,200,0,48,7,59
Y,20170110,0,0,0,0,15,128,150,200,1,46,6,43
Y,20170110,0,0,0,0,15,128,170,200,0,45,4,53
Y,20170111,0,0,0,0,15,128,30,200,50,0,4,45
Y,20170111,0,0,0,0,15,128,50,200,46,1,7,53
Y,20170111,0,0,0,0,15,128,70,200,45,2,7,48
Y,20170111,0,0,0,0,15,128,90,200,46,1,4,60
Y,20170111,0,0,0,0,15,128,110,200,33,15,3,38
Y,20170111,0,0,0,0,15,128,130,200,2,46,5,44
Y,20170111,0,0,0,0,15,128,150,200,0,47,3,45
Y,20170111,0,0,0,0,15,128,170,200,1,47,6,37
Y,20170112,0,0,0,0,15,128,1,1,0,0,0,3
Y,20170112,0,0,0,0,15,128,30,200,48,4,3,31
Y,20170112,0,0,0,0,15,128,50,200,48,3,7,44
Y,20170112,0,0,0,0,15,128,70,200,43,5,8,47
Y,20170112,0,0,0,0,15,128,90,200,42,7,9,58
Y,20170112,0,0,0,0,15,128,110,200,5,46,4,43
Y,20170112,0,0,0,0,15,128,130,200,0,51,5,51
Y,20170112,0,0,0,0,15,128,150,200,2,49,6,54
Y,20170112,0,0,0,0,15,128,170,200,0,50,12,43
Y,20170117,0,0,0,0,15,128,1,1,0,0,1,0
Y,20170117,0,0,0,0,15,128,30,200,42,3,7,31
Y,20170117,0,0,0,0,15,128,50,200,38,7,6,40
Y,20170117,0,0,0,0,15,128,70,200,44,2,5,45
Y,20170117,0,0,0,0,15,128,90,200,42,3,9,53
Y,20170117,0,0,0,0,15,128,110,200,9,35,4,38
Y,20170117,0,0,0,0,15,128,130,200,1,43,8,29
Y,20170117,0,0,0,0,15,128,150,200,0,45,10,44
Y,20170117,0,0,0,0,15,128,170,200,0,44,8,36
Y,20170118,0,0,0,0,15,128,1,1,1,0,0,2
Y,20170118,0,0,0,0,15,128,30,200,35,10,17,39
Y,20170118,0,0,0,0,15,128,50,200,37,10,27,29
Y,20170118,0,0,0,0,15,128,70,200,31,15,16,34
Y,20170118,0,0,0,0,15,128,90,200,26,20,17,34
Y,20170118,0,0,0,0,15,128,110,200,25,17,19,25
Y,20170118,0,0,0,0,15,128,130,200,26,18,21,27
Y,20170118,0,0,0,0,15,128,150,200,15,26,21,30
Y,20170118,0,0,0,0,15,128,170,200,13,25,23,27
Y,20170213,0,0,0,0,15,128,30,200,45,2,8,60
Y,20170213,0,0,0,0,15,128,50,200,47,1,2,45
Y,20170213,0,0,0,0,15,128,70,200,44,4,2,38
Y,20170213,0,0,0,0,15,128,90,200,46,3,2,56
Y,20170213,0,0,0,0,15,128,110,200,3,45,1,37
Y,20170213,0,0,0,0,15,128,130,200,0,47,4,42
Y,20170213,0,0,0,0,15,128,150,200,2,45,3,34
Y,20170213,0,0,0,0,15,128,170,200,0,49,1,54
Y,20170214,0,0,0,0,15,128,30,200,1,0,0,1
Y,20170214,0,0,0,0,15,128,50,200,48,5,8,42
Y,20170214,0,0,0,0,15,128,67,200,52,2,4,51
Y,20170214,0,0,0,0,15,128,70,200,1,0,0,0
Y,20170214,0,0,0,0,15,128,84,200,49,3,11,46
Y,20170214,0,0,0,0,15,128,90,200,0,0,1,0
Y,20170214,0,0,0,0,15,128,101,200,44,7,9,46
Y,20170214,0,0,0,0,15,128,110,200,0,2,0,3
Y,20170214,0,0,0,0,15,128,118,200,1,50,6,48
Y,20170214,0,0,0,0,15,128,130,200,0,1,0,0
Y,20170214,0,0,0,0,15,128,135,200,0,53,4,48
Y,20170214,0,0,0,0,15,128,150,200,0,1,0,1
Y,20170214,0,0,0,0,15,128,152,200,0,52,6,52
Y,20170214,0,0,0,0,15,128,170,200,0,51,11,44
Y,20170215,0,0,0,0,15,128,30,200,1,0,0,0
Y,20170215,0,0,0,0,15,128,40,200,41,1,7,35
Y,20170215,0,0,0,0,15,128,50,200,1,0,0,2
Y,20170215,0,0,0,0,15,128,61,200,37,3,9,33
Y,20170215,0,0,0,0,15,128,70,200,1,0,0,0
Y,20170215,0,0,0,0,15,128,82,200,37,2,6,43
Y,20170215,0,0,0,0,15,128,90,200,1,0,0,0
Y,20170215,0,0,0,0,15,128,104,200,38,4,3,39
Y,20170215,0,0,0,0,15,128,110,200,0,1,0,4
Y,20170215,0,0,0,0,15,128,125,200,0,41,10,40
Y,20170215,0,0,0,0,15,128,147,200,0,39,8,35
Y,20170215,0,0,0,0,15,128,168,200,0,42,6,36
Y,20170215,0,0,0,0,15,128,190,200,0,43,5,44
Y,20170216,0,0,0,0,15,128,1,1,0,0,0,2
Y,20170216,0,0,0,0,15,128,30,200,35,1,1,35
Y,20170216,0,0,0,0,15,128,50,200,33,1,4,29
Y,20170216,0,0,0,0,15,128,70,200,36,0,5,45
Y,20170216,0,0,0,0,15,128,90,200,34,1,3,30
Y,20170216,0,0,0,0,15,128,110,200,8,26,2,41
Y,20170216,0,0,0,0,15,128,130,200,1,36,3,18
Y,20170216,0,0,0,0,15,128,150,200,0,33,5,30
Y,20170216,0,0,0,0,15,128,170,200,1,35,3,42
Y,20170217,0,0,0,0,15,128,30,200,46,8,9,46
Y,20170217,0,0,0,0,15,128,50,200,48,4,6,42
Y,20170217,0,0,0,0,15,128,70,200,44,8,5,46
Y,20170217,0,0,0,0,15,128,90,200,48,5,6,44
Y,20170217,0,0,0,0,15,128,110,200,44,8,4,48
Y,20170217,0,0,0,0,15,128,130,200,3,50,6,36
Y,20170217,0,0,0,0,15,128,150,200,0,53,9,56
Y,20170217,0,0,0,0,15,128,170,200,0,53,11,56
Y,20170220,0,0,0,0,15,32,30,200,20,0,0,25
Y,20170220,0,0,0,0,15,32,50,200,19,1,1,32
Y,20170220,0,0,0,0,15,32,70,200,22,0,0,18
Y,20170220,0,0,0,0,15,32,90,200,20,0,0,21
Y,20170220,0,0,0,0,15,32,110,200,20,0,0,23
Y,20170220,0,0,0,0,15,32,130,200,20,1,1,20
Y,20170220,0,0,0,0,15,32,150,200,20,0,1,15
Y,20170220,0,0,0,0,15,32,170,200,20,0,3,9
Y,20170220,0,0,0,0,15,64,30,200,7,0,1,1
Y,20170220,0,0,0,0,15,64,50,200,7,0,2,6
Y,20170220,0,0,0,0,15,64,70,200,7,0,0,4
Y,20170220,0,0,0,0,15,64,90,200,0,6,0,8
Y,20170220,0,0,0,0,15,64,110,200,1,4,2,3
Y,20170220,0,0,0,0,15,64,130,200,0,6,2,9
Y,20170220,0,0,0,0,15,64,150,200,0,6,1,6
Y,20170220,0,0,0,0,15,64,170,200,0,6,0,8
Y,20170220,0,0,0,0,15,128,1,1,0,0,0,2
Y,20170220,0,0,0,0,15,128,30,200,20,0,1,18
Y,20170220,0,0,0,0,15,128,50,200,19,0,2,21
Y,20170220,0,0,0,0,15,128,70,200,18,0,0,18
Y,20170220,0,0,0,0,15,128,90,200,19,0,3,19
Y,20170220,0,0,0,0,15,128,110,200,19,1,1,18
Y,20170220,0,0,0,0,15,128,130,200,0,19,0,22
Y,20170220,0,0,0,0,15,128,150,200,0,20,1,17
Y,20170220,0,0,0,0,15,128,170,200,0,18,0,14
Y,20170221,0,0,0,0,15,16,30,200,17,3,0,14
Y,20170221,0,0,0,0,15,16,50,200,18,0,2,15
Y,20170221,0,0,0,0,15,16,70,200,18,1,1,13
Y,20170221,0,0,0,0,15,16,90,200,17,2,0,30
Y,20170221,0,0,0,0,15,16,110,200,18,0,2,21
Y,20170221,0,0,0,0,15,16,130,200,16,2,5,20
Y,20170221,0,0,0,0,15,16,150,200,16,3,1,16
Y,20170221,0,0,0,0,15,16,170,200,6,13,1,17
Y,20170221,0,0,0,0,15,32,30,200,4,0,0,2
Y,20170221,0,0,0,0,15,32,50,200,5,0,2,8
Y,20170221,0,0,0,0,15,32,70,200,4,0,0,3
Y,20170221,0,0,0,0,15,32,90,200,5,0,1,6
Y,20170221,0,0,0,0,15,32,110,200,5,0,0,3
Y,20170221,0,0,0,0,15,32,130,200,6,0,0,5
Y,20170221,0,0,0,0,15,32,150,200,3,0,2,7
Y,20170221,0,0,0,0,15,32,170,200,4,0,1,1
Y,20170221,0,0,0,0,15,64,30,200,11,0,0,10
Y,20170221,0,0,0,0,15,64,50,200,9,0,2,15
Y,20170221,0,0,0,0,15,64,70,200,10,0,0,9
Y,20170221,0,0,0,0,15,64,90,200,0,10,0,8
Y,20170221,0,0,0,0,15,64,110,200,0,11,0,4
Y,20170221,0,0,0,0,15,64,130,200,0,9,0,5
Y,20170221,0,0,0,0,15,64,150,200,0,10,0,10
Y,20170221,0,0,0,0,15,64,170,200,0,11,0,20
Y,20170221,0,0,0,0,15,128,30,200,12,0,0,18
Y,20170221,0,0,0,0,15,128,50,200,13,0,0,10
Y,20170221,0,0,0,0,15,128,70,200,13,0,0,15
Y,20170221,0,0,0,0,15,128,90,200,13,0,1,11
Y,20170221,0,0,0,0,15,128,110,200,11,1,0,13
Y,20170221,0,0,0,0,15,128,130,200,1,13,0,16
Y,20170221,0,0,0,0,15,128,150,200,0,13,0,12
Y,20170221,0,0,0,0,15,128,170,200,0,12,1,4
Y,20170222,0,0,0,0,15,16,30,200,1,0,0,1
Y,20170222,0,0,0,0,15,16,50,200,2,0,1,3
Y,20170222,0,0,0,0,15,16,70,200,1,1,1,0
Y,20170222,0,0,0,0,15,16,90,200,2,0,2,3
Y,20170222,0,0,0,0,15,16,110,200,1,0,2,0
Y,20170222,0,0,0,0,15,16,130,200,4,0,0,2
Y,20170222,0,0,0,0,15,16,150,200,1,0,1,3
Y,20170222,0,0,0,0,15,16,170,200,3,0,2,1
Y,20170222,0,0,0,0,15,64,30,200,6,0,1,9
Y,20170222,0,0,0,0,15,64,50,200,6,0,2,5
Y,20170222,0,0,0,0,15,64,70,200,3,0,3,4
Y,20170222,0,0,0,0,15,64,90,200,5,0,1,2
Y,20170222,0,0,0,0,15,64,110,200,3,3,0,3
Y,20170222,0,0,0,0,15,64,130,200,2,2,1,7
Y,20170222,0,0,0,0,15,64,150,200,2,3,2,7
Y,20170222,0,0,0,0,15,64,170,200,1,4,2,4
Y,20170222,0,0,0,0,15,128,30,200,21,0,4,16
Y,20170222,0,0,0,0,15,128,50,200,21,0,1,28
Y,20170222,0,0,0,0,15,128,70,200,21,0,1,16
Y,20170222,0,0,0,0,15,128,90,200,22,1,1,19
Y,20170222,0,0,0,0,15,128,110,200,22,0,0,21
Y,20170222,0,0,0,0,15,128,130,200,12,9,3,18
Y,20170222,0,0,0,0,15,128,150,200,3,17,6,22
Y,20170222,0,0,0,0,15,128,170,200,1,21,1,27
Y,20170222,0,0,0,0,15,128,390,200,0,0,0,1
Y,20170224,0,0,0,0,15,16,30,200,6,0,1,2
Y,20170224,0,0,0,0,15,16,50,200,4,1,1,2
Y,20170224,0,0,0,0,15,16,70,200,5,0,4,6
Y,20170224,0,0,0,0,15,16,90,200,5,0,0,5
Y,20170224,0,0,0,0,15,16,100,200,7,0,1,10
Y,20170224,0,0,0,0,15,16,110,200,6,0,0,8
Y,20170224,0,0,0,0,15,16,120,200,9,0,2,2
Y,20170224,0,0,0,0,15,16,130,200,5,0,1,9
Y,20170224,0,0,0,0,15,16,140,200,7,0,1,11
Y,20170224,0,0,0,0,15,16,150,200,5,0,0,6
Y,20170224,0,0,0,0,15,16,160,200,8,0,3,6
Y,20170224,0,0,0,0,15,16,170,200,4,0,0,6
Y,20170224,0,0,0,0,15,16,180,200,6,0,0,3
Y,20170224,0,0,0,0,15,16,200,200,1,5,1,4
Y,20170224,0,0,0,0,15,16,220,200,2,8,1,10
Y,20170224,0,0,0,0,15,16,240,200,0,8,2,8
Y,20170224,0,0,0,0,15,64,30,200,17,2,2,14
Y,20170224,0,0,0,0,15,64,50,200,19,0,2,18
Y,20170224,0,0,0,0,15,64,70,200,18,2,2,20
Y,20170224,0,0,0,0,15,64,90,200,0,21,2,16
Y,20170224,0,0,0,0,15,64,110,200,0,19,3,22
Y,20170224,0,0,0,0,15,64,130,200,0,20,1,16
Y,20170224,0,0,0,0,15,64,150,200,0,21,2,17
Y,20170224,0,0,0,0,15,64,170,200,0,22,1,25
Y,20170224,0,0,0,0,15,128,30,200,8,0,0,3
Y,20170224,0,0,0,0,15,128,50,200,8,0,0,6
Y,20170224,0,0,0,0,15,128,70,200,6,0,1,12
Y,20170224,0,0,0,0,15,128,90,200,6,1,0,4
Y,20170224,0,0,0,0,15,128,110,200,8,0,0,4
Y,20170224,0,0,0,0,15,128,130,200,1,7,1,10
Y,20170224,0,0,0,0,15,128,150,200,0,6,0,8
Y,20170224,0,0,0,0,15,128,170,200,0,5,1,10
Y,20170227,0,0,0,0,15,16,30,200,5,0,0,3
Y,20170227,0,0,0,0,15,16,50,200,4,1,0,7
Y,20170227,0,0,0,0,15,16,70,200,5,0,0,3
Y,20170227,0,0,0,0,15,16,90,200,4,0,0,5
Y,20170227,0,0,0,0,15,16,100,200,5,0,0,3
Y,20170227,0,0,0,0,15,16,110,200,6,0,0,2
Y,20170227,0,0,0,0,15,16,120,200,4,1,2,5
Y,20170227,0,0,0,0,15,16,130,200,2,1,0,1
Y,20170227,0,0,0,0,15,16,140,200,6,0,1,4
Y,20170227,0,0,0,0,15,16,150,200,3,0,0,4
Y,20170227,0,0,0,0,15,16,160,200,6,0,0,2
Y,20170227,0,0,0,0,15,16,170,200,4,0,0,11
Y,20170227,0,0,0,0,15,16,180,200,4,2,0,6
Y,20170227,0,0,0,0,15,16,200,200,1,5,0,4
Y,20170227,0,0,0,0,15,16,220,200,0,6,3,8
Y,20170227,0,0,0,0,15,16,240,200,0,6,2,7
Y,20170227,0,0,0,0,15,32,100,200,1,0,0,2
Y,20170227,0,0,0,0,15,32,200,200,2,0,1,0
Y,20170227,0,0,0,0,15,32,220,200,2,1,1,3
Y,20170227,0,0,0,0,15,32,240,200,0,1,0,1
Y,20170227,0,0,0,0,15,32,260,200,2,0,0,1
Y,20170227,0,0,0,0,15,32,300,200,3,0,2,1
Y,20170227,0,0,0,0,15,32,320,200,1,1,0,0
Y,20170227,0,0,0,0,15,32,340,200,1,1,5,2
Y,20170227,0,0,0,0,15,64,30,200,8,0,0,7
Y,20170227,0,0,0,0,15,64,50,200,7,0,2,10
Y,20170227,0,0,0,0,15,64,70,200,9,0,0,8
Y,20170227,0,0,0,0,15,64,90,200,1,9,0,10
Y,20170227,0,0,0,0,15,64,110,200,0,8,0,6
Y,20170227,0,0,0,0,15,64,130,200,0,10,1,10
Y,20170227,0,0,0,0,15,64,150,200,0,10,0,10
Y,20170227,0,0,0,0,15,64,170,200,0,9,0,11
Y,20170227,0,0,0,0,15,128,30,200,12,0,1,4
Y,20170227,0,0,0,0,15,128,50,200,12,0,0,15
Y,20170227,0,0,0,0,15,128,70,200,12,0,0,14
Y,20170227,0,0,0,0,15,128,90,200,12,0,0,16
Y,20170227,0,0,0,0,15,128,110,200,12,0,0,18
Y,20170227,0,0,0,0,15,128,130,200,4,8,0,16
Y,20170227,0,0,0,0,15,128,150,200,0,12,0,6
Y,20170227,0,0,0,0,15,128,170,200,0,12,0,6
Y,20170227,0,0,0,0,15,128,410,200,0,0,0,2
Y,20170228,0,0,0,0,15,16,1,1,0,0,0,1
Y,20170228,0,0,0,0,15,16,100,200,17,1,1,18
Y,20170228,0,0,0,0,15,16,120,200,16,0,3,16
Y,20170228,0,0,0,0,15,16,140,200,16,1,4,9
Y,20170228,0,0,0,0,15,16,160,200,15,2,2,14
Y,20170228,0,0,0,0,15,16,180,200,1,17,0,17
Y,20170228,0,0,0,0,15,16,200,200,0,16,2,18
Y,20170228,0,0,0,0,15,16,220,200,0,18,2,23
Y,20170228,0,0,0,0,15,16,240,200,0,18,3,18
Y,20170228,0,0,0,0,15,128,30,200,25,2,10,22
Y,20170228,0,0,0,0,15,128,50,200,21,7,10,23
Y,20170228,0,0,0,0,15,128,70,200,23,5,13,18
Y,20170228,0,0,0,0,15,128,90,200,24,5,6,27
Y,20170228,0,0,0,0,15,128,110,200,26,2,6,17
Y,20170228,0,0,0,0,15,128,130,200,14,12,8,19
Y,20170228,0,0,0,0,15,128,150,200,1,26,2,24
Y,20170228,0,0,0,0,15,128,170,200,0,27,8,34
Y,20170228,0,0,0,0,15,128,220,200,0,1,0,0
Y,20170228,0,0,0,0,15,128,240,200,0,1,0,0
Y,20170301,0,0,0,0,15,16,100,200,6,1,0,8
Y,20170301,0,0,0,0,15,16,120,200,8,0,0,5
Y,20170301,0,0,0,0,15,16,140,200,8,0,2,9
Y,20170301,0,0,0,0,15,16,160,200,4,4,0,5
Y,20170301,0,0,0,0,15,16,180,200,0,8,0,3
Y,20170301,0,0,0,0,15,16,200,200,0,8,0,8
Y,20170301,0,0,0,0,15,16,220,200,0,8,1,18
Y,20170301,0,0,0,0,15,16,240,200,0,8,0,3
Y,20170301,0,0,0,0,15,32,100,200,1,0,0,0
Y,20170301,0,0,0,0,15,32,160,200,0,0,0,1
Y,20170301,0,0,0,0,15,32,170,200,12,0,2,18
Y,20170301,0,0,0,0,15,32,190,200,10,2,0,11
Y,20170301,0,0,0,0,15,32,210,200,12,0,0,13
Y,20170301,0,0,0,0,15,32,230,200,11,1,2,11
Y,20170301,0,0,0,0,15,32,250,200,10,0,2,7
